10-04-2014,00:00:07,C47799,0,-22.952543,-43.349018,0.0
10-04-2014,00:00:07,C47818,0,-22.945745,-43.343868,0.0
10-04-2014,00:00:07,C47863,0,-22.952349,-43.348232,0.0
10-04-2014,00:00:07,C47866,0,-22.922441,-43.376545,39.0
10-04-2014,00:00:07,C479120,2114.0,-22.952309,-43.348789,0.0
10-04-2014,00:00:07,C47921,0,-22.953197,-43.349823,0.0
10-04-2014,00:00:07,C479420,2111.0,-22.952259,-43.348091,0.0
10-04-2014,00:00:07,C47973,0,-22.952953,-43.349785,0.0
10-04-2014,00:00:07,C47979,0,-22.952553,-43.348267,0.0
10-04-2014,00:00:07,C51505,0,-22.877304,-43.368328,0.0
10-04-2014,00:00:07,C826150,363.0,-22.895836,-43.298985,53.15
10-04-2014,00:00:07,C826600,363.0,-22.883022,-43.367973,0.19
10-04-2014,00:00:07,D536290,397.0,-22.844151,-43.249619,65.0
10-04-2014,00:00:07,D536410,370.0,-22.81465,-43.189121,0.0
10-04-2014,00:00:07,D58605,0,-22.885086,-43.462738,25.19
10-04-2014,00:00:07,D58642,0,-22.888315,-43.446022,0.37
10-04-2014,00:00:07,D58660,0,-22.876036,-43.42004,0.0
10-04-2014,00:00:07,D58742,0,-22.875799,-43.419769,0.0
10-04-2014,00:00:07,D58751,0,-22.880409,-43.345051,18.15
10-04-2014,00:00:07,D58767,0,-22.876579,-43.419872,2.78
10-04-2014,00:00:07,D810340,689.0,-22.85939,-43.374458,6.0
10-04-2014,00:00:07,D862530,802.0,-22.908764,-43.563053,0.0
10-04-2014,00:00:07,D862780,835.0,-22.901558,-43.5546,0.0
10-04-2014,00:00:07,D863280,851.0,-22.894083,-43.531471,0.0
10-04-2014,00:00:07,D867740,2803.0,-22.893534,-43.531746,0.74
10-04-2014,00:00:07,D872030,849.0,-22.91501,-43.684059,58.0
10-04-2014,00:00:07,D872120,398.0,-22.918909,-43.607201,0.0
10-04-2014,00:00:07,D872480,869.0,-22.91617,-43.61063,31.0
10-04-2014,00:00:07,D87706,0,-22.80463,-43.306499,0.0
10-04-2014,00:00:08,A276300,433.0,-22.983999,-43.220921,2.0
10-04-2014,00:00:08,A290310,473.0,-22.922609,-43.20966,66.0
10-04-2014,00:00:08,A290720,535.0,-22.868389,-43.291481,0.0
10-04-2014,00:00:08,A291000,473.0,-22.867889,-43.290588,6.0
10-04-2014,00:00:08,A375400,119.0,-22.902479,-43.197102,0.0
10-04-2014,00:00:08,A48022,0,-22.910517,-43.269356,0.19
10-04-2014,00:00:08,A48155,0,-22.910522,-43.269577,0.0
10-04-2014,00:00:08,A481640,426.0,-22.927364,-43.23584,35.56
10-04-2014,00:00:08,A500430,448.0,-22.928858,-43.25378,0.0
10-04-2014,00:00:08,A72122,0,-22.913305,-43.180565,2.96
10-04-2014,00:00:08,B11584,0,-22.8667,-43.3554,0.0
10-04-2014,00:00:08,B116030,908.0,-22.8758,-43.3387,0.19
10-04-2014,00:00:08,B11698,0,-22.8116,-43.3725,0.0
10-04-2014,00:00:08,B195510,665.0,-22.8092,-43.3428,0.0
10-04-2014,00:00:08,B310390,497.0,-22.9858,-43.197,0.19
